event_id,category,type,URL,IP,domain,HASH,comment,attribute_tag
10417,Network activity,domain,,,qji6.com,,,
10417,Network activity,domain,,,li1iv.com,,,
10417,Network activity,domain,,,bcomb.net,,,
10427,Network activity,domain,,,royal2xthig3ou5hd7zsliqagy6yygk2cdelaxtni2fyad6dpmpxedid.onion,,,
10427,Network activity,domain,,,altocdn.online,,,
10427,Network activity,domain,,,paloaltokey.store,,,
10427,Network activity,domain,,,palalto.live,,,
10427,Network activity,domain,,,palaltocloud.online,,,
10427,Network activity,domain,,,cloudmane.online,,,
10427,Network activity,domain,,,kasperslkyupdate.com,,,
10437,Network activity,ip-dst,,194.58.112.173,,,"CC=RU ASN=AS197695 Domain names registrar REG.RU, Ltd",
10437,Network activity,ip-dst,,92.53.96.119,,,,
10442,Network activity,ip-dst,,195.123.246.20,,,CC=CZ ASN=AS204957 Green Floid LLC,
10442,Network activity,ip-dst,,194.87.82.7,,,CC=NL ASN=AS41745 Baykov Ilya Sergeevich,
10442,Network activity,ip-dst,,5.8.18.233,,,CC=MD ASN=AS202425 IP Volume inc,
10454,Network activity,ip-dst,,47.92.123.17,,,"CC=CN ASN=AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",
10459,Network activity,ip-dst,,167.99.47.96,,,CC=NL ASN=AS14061 DIGITALOCEAN-ASN,
10459,Network activity,ip-dst,,94.142.138.175,,,CC=RU ASN=AS211409 Shelter LLC,
10459,Network activity,ip-dst,,94.142.138.176,,,CC=RU ASN=AS211409 Shelter LLC,
10459,Network activity,ip-dst,,212.113.106.9,,,CC=AT ASN=AS210644 AEZA GROUP Ltd,
10459,Network activity,ip-dst,,193.233.232.250,,,CC=AT ASN=AS210644 AEZA GROUP Ltd,
10460,Network activity,ip-dst,,212.87.204.83,,,CC=US ASN=AS211252 Delis LLC,
10460,Network activity,ip-dst,,193.149.185.229,,,CC=GB ASN=AS399629 BLNWX,
10461,Network activity,ip-dst,,212.87.204.83,,,CC=US ASN=AS211252 Delis LLC,
10461,Network activity,ip-dst,,193.149.185.229,,,CC=GB ASN=AS399629 BLNWX,
10467,Network activity,ip-dst,,91.245.253.72,,,CC=SG ASN=AS9009 M247 Europe SRL,
10468,Network activity,ip-dst,,194.38.23.170,,,CC=UA ASN=AS48693 Rices Privately owned enterprise,
10468,Network activity,ip-dst,,185.17.0.19,,,CC=RU ASN=AS210644 AEZA GROUP Ltd,
10468,Network activity,ip-dst,,79.137.203.156,,,CC=DE ASN=AS210644 AEZA GROUP Ltd,
10468,Network activity,ip-dst,,179.43.155.202,,,CC=CH ASN=AS51852 Private Layer INC,
10468,Network activity,ip-dst,,201.71.165.153,,,CC=BR ASN=AS28635 Titania Telecom,
10468,Network activity,ip-dst,,185.17.0.199,,,CC=RU ASN=AS210644 AEZA GROUP Ltd,
10473,Network activity,ip-dst,,185.243.112.239,,,CC=NL ASN=AS208258 Access2.IT Group B.V.,
10475,Network activity,ip-dst,,163.123.142.213,,,CC=US ASN=AS399471 AS-SERVERION,Activity Indicator
10478,Network activity,ip-dst,,163.123.142.213,,,CC=US ASN=AS399471 AS-SERVERION,Activity Indicator
10479,Network activity,ip-dst,,197.92.136.122,,,CC=ZA ASN=AS10474 OPTINET,
10479,Network activity,ip-dst,,109.49.47.10,,,"CC=PT ASN=AS2860 Nos Comunicacoes, S.A.",
10479,Network activity,ip-dst,,24.9.220.167,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,68.62.199.70,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,74.92.243.113,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.165.119.20,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.36.196.11,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.223.248.31,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.230.28.7,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.155.10.79,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,73.78.215.104,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,103.71.21.107,,,CC=IN ASN=AS134004 Foxtel Telecommunications Pvt. Ltd.,
10479,Network activity,ip-dst,,202.142.98.62,,,CC=IN ASN=AS17747 SITI NETWORKS LIMITED,
10479,Network activity,ip-dst,,89.203.252.238,,,CC=CZ ASN=AS25512 CD-Telematika a.s.,
10479,Network activity,ip-dst,,27.0.48.205,,,CC=IN ASN=AS132573 SAI NGN Network Services,
10479,Network activity,ip-dst,,103.252.7.228,,,CC=IN ASN=AS132996 Threesa Infoway Pvt.Ltd.,
10479,Network activity,ip-dst,,103.42.86.246,,,CC=IN ASN=AS133660 PRISAC AVIATION TECHNOLOGIES PRIVATE LIMITED,
10479,Network activity,ip-dst,,114.143.176.234,,,CC=IN ASN=AS17762 Tata Teleservices Maharashtra Ltd,
10479,Network activity,ip-dst,,119.82.122.226,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,99.254.167.145,,,CC=CA ASN=AS812 ROGERS-COMMUNICATIONS,
10479,Network activity,ip-dst,,64.237.207.9,,,CC=PR ASN=AS10396 COQUI-NET,
10479,Network activity,ip-dst,,183.82.112.209,,,CC=IN ASN=AS18209 Atria Convergence Technologies pvt ltd,
10479,Network activity,ip-dst,,103.42.86.238,,,CC=IN ASN=AS133660 PRISAC AVIATION TECHNOLOGIES PRIVATE LIMITED,
10479,Network activity,ip-dst,,103.231.216.238,,,CC=IN ASN=AS132556 Blue Lotus Support Services Pvt Ltd,
10479,Network activity,ip-dst,,103.123.221.16,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,73.161.178.173,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,103.252.7.231,,,CC=IN ASN=AS132996 Threesa Infoway Pvt.Ltd.,
10479,Network activity,ip-dst,,103.123.223.76,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,67.187.130.101,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,103.42.86.110,,,CC=IN ASN=AS133660 PRISAC AVIATION TECHNOLOGIES PRIVATE LIMITED,
10479,Network activity,ip-dst,,201.142.207.183,,,CC=MX ASN=AS8151 Uninet S.A. de C.V.,
10479,Network activity,ip-dst,,103.111.70.115,,,CC=IN ASN=AS138296 Juweriyah Networks Private Limited,
10479,Network activity,ip-dst,,180.151.108.14,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,103.123.223.168,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,180.151.104.240,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,64.237.251.199,,,CC=PR ASN=AS10396 COQUI-NET,
10479,Network activity,ip-dst,,201.130.119.176,,,CC=MX ASN=AS8151 Uninet S.A. de C.V.,
10479,Network activity,ip-dst,,64.237.212.162,,,CC=PR ASN=AS10396 COQUI-NET,
10479,Network activity,ip-dst,,64.237.221.254,,,CC=PR ASN=AS10396 COQUI-NET,
10479,Network activity,ip-dst,,73.215.22.78,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,103.123.223.121,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,103.123.223.144,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,64.237.245.195,,,CC=PR ASN=AS10396 COQUI-NET,
10479,Network activity,ip-dst,,103.71.20.249,,,CC=IN ASN=AS134004 Foxtel Telecommunications Pvt. Ltd.,
10479,Network activity,ip-dst,,98.159.33.25,,,CC=US ASN=AS46844 SHARKTECH,
10479,Network activity,ip-dst,,103.123.223.132,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,119.82.120.175,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,103.252.7.238,,,CC=IN ASN=AS132996 Threesa Infoway Pvt.Ltd.,
10479,Network activity,ip-dst,,103.123.223.131,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,119.82.123.160,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,43.243.215.206,,,CC=IN ASN=AS132996 Threesa Infoway Pvt.Ltd.,
10479,Network activity,ip-dst,,197.94.95.20,,,CC=ZA ASN=AS10474 OPTINET,
10479,Network activity,ip-dst,,59.153.96.4,,,CC=IN ASN=AS134004 Foxtel Telecommunications Pvt. Ltd.,
10479,Network activity,ip-dst,,103.123.223.141,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,174.171.10.179,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,23.30.22.225,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,174.171.130.96,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,23.30.173.133,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,75.149.21.157,,,CC=US ASN=AS7922 COMCAST-7922,
10479,Network activity,ip-dst,,201.142.195.172,,,CC=MX ASN=AS8151 Uninet S.A. de C.V.,
10479,Network activity,ip-dst,,189.151.95.176,,,CC=MX ASN=AS8151 Uninet S.A. de C.V.,
10479,Network activity,ip-dst,,119.82.121.251,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,119.82.120.15,,,CC=IN ASN=AS10029 SHYAM SPECTRA PVT LTD,
10479,Network activity,ip-dst,,103.123.223.130,,,CC=IN ASN=AS138329 Kenstar Web Solutions Private Limited,
10479,Network activity,ip-dst,,103.11.80.148,,,CC=IN ASN=AS135817 ESTO MEDIA PRIVATE LIMITED,
10479,Network activity,ip-dst,,201.142.213.13,,,CC=MX ASN=AS8151 Uninet S.A. de C.V.,
10480,Network activity,ip-dst,,134.35.1.116,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.217.64,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.2.7,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.11.130,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,109.200.165.170,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.11.141,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.0.119,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.15.220,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.130.126,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.11.92,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.10.61,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.2.3,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10480,Network activity,ip-dst,,134.35.10.166,,,CC=YE ASN=AS30873 Public Telecommunication Corporation,Activity Indicator
10481,Network activity,ip-dst,,149.154.154.65,,,CC=AT ASN=AS57169 EDIS GmbH,
10481,Network activity,ip-dst,,149.154.152.37,,,CC=AT ASN=AS57169 EDIS GmbH,
10481,Network activity,ip-dst,,185.205.187.234,,,CC=CY ASN=AS197648 Cloudlayer8 Limited,
10481,Network activity,ip-dst,,104.128.189.242,,,CC=US ASN=AS20278 NEXEON,
10481,Network activity,ip-dst,,138.68.160.176,,,CC=GB ASN=AS14061 DIGITALOCEAN-ASN,
10481,Network activity,ip-dst,,149.154.154.216,,,CC=AT ASN=AS57169 EDIS GmbH,
10482,Network activity,ip-dst,,163.123.142.146,,,CC=US ASN=AS399471 AS-SERVERION,
10482,Network activity,ip-dst,,47.87.154.192,,,CC=US ASN=AS8100 ASN-QUADRANET-GLOBAL,
10490,Network activity,ip-dst,,91.228.147.23,,,"CC=UA ASN=AS28907 Internet Invest, Ltd.",
10492,Network activity,ip-dst,,68.76.150.97,,,CC=US ASN=AS7018 ATT-INTERNET4,Activity Indicator
10492,Network activity,ip-dst,,202.175.177.238,,,CC=MO ASN=AS4609 Companhia de Telecomunicacoes de Macau SARL,Activity Indicator
10492,Network activity,ip-dst,,85.240.182.23,,,CC=PT ASN=AS3243 Servicos De Comunicacoes E Multimedia S.A.,Activity Indicator
10492,Network activity,ip-dst,,174.53.242.108,,,CC=US ASN=AS7922 COMCAST-7922,Activity Indicator
10492,Network activity,ip-dst,,24.11.70.85,,,CC=US ASN=AS7922 COMCAST-7922,Activity Indicator
10492,Network activity,ip-dst,,69.28.64.137,,,CC=US ASN=AS6364 ATLANTIC-NET-1,Activity Indicator
10514,Network activity,ip-dst,,104.168.174.80,,,,
10514,Network activity,ip-dst,,149.248.52.31,,,,
10514,Network activity,ip-dst,,155.138.159.45,,,,
10514,Network activity,ip-dst,,172.86.121.130,,,,
10514,Network activity,ip-dst,,152.89.247.87,,,,
10514,Network activity,ip-dst,,104.255.172.56,,,,
10514,Network activity,ip-dst,,149.28.247.34,,,,
10514,Network activity,ip-dst,,172.86.121.143,,,,
10514,Network activity,ip-dst,,172.93.181.221,,,,
10514,Network activity,ip-dst,,104.168.138.7,,,,
10514,Network activity,ip-dst,,104.168.167.88,,,,
10514,Network activity,ip-dst,,104.255.172.52,,,,
10514,Network activity,ip-dst,,155.138.219.140,,,,
10514,Network activity,ip-dst,,104.156.149.130,,,,
10514,Network activity,ip-dst,,104.234.147.28,,,,
10514,Network activity,ip-dst,,172.86.122.181,,,,
10518,Network activity,ip-dst,,23.29.115.152,,,CC=US ASN=AS29802 HVC-AS,Activity Indicator
10518,Network activity,ip-dst,,50.3.132.232,,,CC=DE ASN=AS62904 AS62904,Activity Indicator
10518,Network activity,ip-dst,,159.65.169.200,,,CC=US ASN=AS14061 DIGITALOCEAN-ASN,Activity Indicator
10518,Network activity,ip-dst,,137.74.104.108,,,CC=FR ASN=AS16276 OVH SAS,Activity Indicator
10518,Network activity,ip-dst,,5.8.18.242,,,CC=MD ASN=AS202425 IP Volume inc,Activity Indicator
10518,Network activity,ip-dst,,45.61.139.126,,,CC=GB ASN=AS399629 BLNWX,Activity Indicator
10518,Network activity,ip-dst,,198.244.180.66,,,CC=GB ASN=AS16276 OVH SAS,Activity Indicator
10518,Network activity,ip-dst,,45.66.248.119,,,CC=US ASN=AS62005 BlueVPS OU,Activity Indicator
10528,Network activity,ip-dst,,91.228.147.23,,,"CC=UA ASN=AS28907 Internet Invest, Ltd.",Activity Indicator
10529,Network activity,ip-dst,,36.85.110.142,,,,
10529,Network activity,ip-dst,,114.125.229.197,,,,
10529,Network activity,ip-dst,,114.125.246.43,,,,
10529,Network activity,ip-dst,,182.1.229.252,,,,
10529,Network activity,ip-dst,,114.125.246.235,,,,
10529,Network activity,ip-dst,,114.125.228.81,,,,
10529,Network activity,ip-dst,,114.125.232.189,,,,
10529,Network activity,ip-dst,,114.125.247.101,,,,
10529,Network activity,ip-dst,,114.125.245.53,,,,
10530,Network activity,ip-dst,,104.168.174.80,,,,
10530,Network activity,ip-dst,,149.248.52.31,,,,
10530,Network activity,ip-dst,,155.138.159.45,,,,
10530,Network activity,ip-dst,,172.86.121.130,,,,
10530,Network activity,ip-dst,,152.89.247.87,,,,
10530,Network activity,ip-dst,,104.255.172.56,,,,
10530,Network activity,ip-dst,,149.28.247.34,,,,
10530,Network activity,ip-dst,,172.86.121.143,,,,
10530,Network activity,ip-dst,,172.93.181.221,,,,
10530,Network activity,ip-dst,,104.168.138.7,,,,
10530,Network activity,ip-dst,,104.168.167.88,,,,
10530,Network activity,ip-dst,,104.255.172.52,,,,
10530,Network activity,ip-dst,,155.138.219.140,,,,
10530,Network activity,ip-dst,,104.156.149.130,,,,
10530,Network activity,ip-dst,,104.234.147.28,,,,
10530,Network activity,ip-dst,,172.86.122.181,,,,
10548,Network activity,ip-dst,,195.133.40.141,,,CC=DE ASN=AS15731 InterLIR GmbH,Activity Indicator
10548,Network activity,ip-dst,,31.210.20.100,,,"CC=MX ASN=AS14178 Megacable Comunicaciones de Mexico, S.A. de C.V.",Activity Indicator
10548,Network activity,ip-dst,,212.192.241.87,,,CC=DE,Activity Indicator
10548,Network activity,ip-dst,,212.192.241.72,,,CC=DE,Activity Indicator
10548,Network activity,ip-dst,,2.56.59.215,,,CC=NL ASN=AS399471 AS-SERVERION,Activity Indicator
10548,Network activity,ip-dst,,163.123.143.126,,,CC=US ASN=AS211252 Delis LLC,Activity Indicator
10548,Network activity,ip-dst,,193.47.61.75,,,CC=US ASN=AS211252 Delis LLC,Activity Indicator
10550,Network activity,ip-dst,,185.104.114.253,,,CC=RU ASN=AS9123 TimeWeb Ltd.,
10550,Network activity,ip-dst,,193.218.204.207,,,CC=MD ASN=AS211180 oklako Srl,
10550,Network activity,ip-dst,,92.255.76.181,,,CC=RU ASN=AS9123 TimeWeb Ltd.,
10550,Network activity,ip-dst,,85.217.170.140,,,CC=BG ASN=AS44901 Belcloud LTD,
10550,Network activity,ip-dst,,157.245.44.246,,,CC=GB ASN=AS14061 DIGITALOCEAN-ASN,
10550,Network activity,ip-dst,,128.199.228.142,,,CC=SG ASN=AS14061 DIGITALOCEAN-ASN,
10550,Network activity,ip-dst,,128.199.68.249,,,CC=SG ASN=AS14061 DIGITALOCEAN-ASN,
10550,Network activity,ip-dst,,176.57.221.92,,,CC=PL ASN=AS200088 Artnet Sp. z o.o.,
10550,Network activity,ip-dst,,178.128.174.182,,,CC=GB ASN=AS14061 DIGITALOCEAN-ASN,
10550,Network activity,ip-dst,,2.59.41.206,,,CC=RU ASN=AS9123 TimeWeb Ltd.,
10550,Network activity,ip-dst,,213.226.124.48,,,CC=RU ASN=AS9123 TimeWeb Ltd.,
